quantity_donated_kg,quantity_available_kg,shelf_life_hours,storage_temp_C,distance_to_foodbank_km,foodbank_capacity_kg,current_stock_kg,beneficiaries_count,redistribution_priority,donation_month,donation_dayofweek,stock_pressure,surplus_ratio,need_per_km,is_perishable,cold_chain_ok,city_Bathinda,city_Chandigarh,city_Delhi,city_Jaipur,city_Jalandhar,city_Ludhiana,city_Patiala,state_Delhi,state_Punjab,state_Rajasthan,donor_type_Gurudwara Langar,donor_type_Hostel Mess,donor_type_Household,donor_type_Restaurant,donor_type_Supermarket,donor_type_Wedding Hall,food_type_Cooked Meals,food_type_Dairy,food_type_Fruits,food_type_Rice,food_type_Vegetables,food_type_Wheat Flour,storage_condition_No Storage,storage_condition_Room,foodbank_id_FB-02,foodbank_id_FB-03,foodbank_id_FB-04,foodbank_id_FB-05,transport_available_Yes
148.8,99.3,63,3.4,17.2,800,604,276,2,1,2,0.755,0.667,15.16,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
86.94999999999999,86.6,4,38.1,18.0,1000,649,442,0,1,3,0.649,0.996,23.26,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
86.94999999999999,61.3,109,21.7,25.1,800,171,58,1,2,6,0.214,0.705,2.22,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
147.3,121.7,36,27.4,14.9,1500,1148,205,2,2,0,0.765,0.826,12.89,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
115.6,92.1,21,31.1,12.4,500,295,161,0,1,6,0.59,0.797,12.01,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
149.3,139.7,120,24.7,21.3,1500,299,301,2,1,0,0.199,0.936,13.5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1
73.7,60.8,33,31.5,10.3,800,94,232,2,1,0,0.118,0.825,20.53,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
146.7,139.3,33,5.0,9.4,800,748,424,0,2,0,0.935,0.95,40.77,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
107.7,60.1,25,28.1,11.1,1000,316,264,2,1,4,0.316,0.558,21.82,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
105.1,59.1,36,31.9,12.0,1500,1409,263,2,1,2,0.939,0.562,20.23,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
80.8,59.7,8,4.8,20.0,500,254,227,2,1,6,0.508,0.739,10.81,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
117.9,82.4,5,5.2,20.9,500,347,146,0,2,1,0.694,0.699,6.67,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
74.2,66.8,51,20.7,21.3,800,413,263,2,3,4,0.516,0.9,11.79,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
63.6,61.8,17,25.1,14.9,500,440,132,2,1,1,0.88,0.972,8.3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
145.3,102.6,49,19.5,10.2,500,181,273,2,1,0,0.362,0.706,24.38,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
123.5,82.1,9,4.6,4.2,800,662,194,0,2,4,0.828,0.665,37.31,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
33.0,19.3,29,-0.4,4.5,500,293,307,2,3,6,0.586,0.585,55.82,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
91.7,73.7,3,34.5,25.1,1000,571,353,0,3,0,0.571,0.804,13.52,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
121.0,110.4,24,2.4,12.7,1000,666,202,0,1,5,0.666,0.912,14.74,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
74.9,53.8,13,26.8,20.5,1500,1154,511,2,3,5,0.769,0.718,23.77,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
98.4,61.3,153,28.0,10.2,1500,326,298,2,3,5,0.217,0.623,26.61,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
205.0,192.1,4,26.5,12.2,1000,143,58,0,1,2,0.143,0.937,4.39,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
55.1,30.6,8,26.2,31.8,1000,743,245,2,2,4,0.743,0.555,7.47,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
107.1,88.5,67,6.2,18.3,1500,163,395,2,1,0,0.109,0.826,20.47,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
131.1,97.7,23,24.9,10.4,800,662,98,2,1,1,0.828,0.745,8.6,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
93.3,67.0,34,34.1,22.1,500,237,328,2,1,6,0.474,0.718,14.2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
147.2,84.8,87,25.6,13.7,800,285,159,2,1,5,0.356,0.576,10.82,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
77.8,75.6,36,29.6,3.5,1500,793,115,2,2,4,0.529,0.972,25.56,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
206.4,159.8,29,29.1,8.8,1000,909,373,0,2,2,0.909,0.774,38.06,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
117.7,114.5,20,32.4,8.6,500,214,218,0,2,2,0.428,0.973,22.71,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
150.0,122.5,48,24.6,28.6,1000,733,297,2,3,4,0.733,0.817,10.03,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
125.1,95.5,30,3.7,3.5,1500,531,248,2,3,0,0.354,0.763,55.11,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
90.1,60.7,99,25.3,5.6,1500,286,259,2,3,3,0.191,0.674,39.24,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
68.2,45.7,156,27.7,19.8,1000,376,109,1,3,3,0.376,0.67,5.24,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
157.2,150.7,98,23.2,4.6,500,152,231,2,3,1,0.304,0.959,41.25,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
38.4,22.4,42,5.7,5.9,1500,855,237,2,1,4,0.57,0.583,34.35,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
64.8,64.8,25,4.0,26.1,1500,1091,252,2,1,0,0.727,1.0,9.3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
132.5,109.4,152,25.0,3.1,1500,588,169,2,1,5,0.392,0.826,41.22,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1
99.5,81.9,18,24.7,8.9,800,213,450,0,2,4,0.266,0.823,45.45,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
223.1,134.2,38,3.5,8.1,500,407,191,2,1,3,0.814,0.602,20.99,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
70.5,38.8,7,23.3,12.0,1500,172,132,0,1,0,0.115,0.55,10.15,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
188.9,108.5,89,5.2,24.3,500,296,177,2,1,5,0.592,0.574,7.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
54.3,52.2,47,24.9,9.4,1000,595,60,2,2,3,0.595,0.961,5.77,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1
95.5,92.5,77,22.7,13.75,1500,868,278,2,1,5,0.579,0.969,18.85,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
65.9,40.9,49,26.5,15.8,1000,309,350,2,3,5,0.309,0.621,20.83,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
58.7,55.2,76,3.0,14.5,800,620,168,2,3,0,0.775,0.94,10.84,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
85.4,47.6,42,27.7,25.8,800,100,139,2,1,2,0.125,0.557,5.19,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
81.3,76.8,57,28.6,22.6,800,118,470,2,1,4,0.148,0.945,19.92,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
59.7,38.2,21,5.3,33.4,500,352,198,2,1,3,0.704,0.64,5.76,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
89.1,58.6,53,24.2,11.9,1000,705,128,2,2,3,0.705,0.658,9.92,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1
80.4,61.6,75,4.2,18.5,500,226,192,2,1,6,0.452,0.766,9.85,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
118.9,102.8,41,26.1,11.3,500,414,451,0,1,5,0.828,0.865,36.67,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1
96.9,58.8,20,6.6,5.8,1000,308,154,2,3,1,0.308,0.607,22.65,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
82.5,80.0,159,21.0,16.8,1500,1366,109,1,1,1,0.911,0.97,6.12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
118.1,80.4,9,23.1,9.0,1500,742,234,0,1,2,0.495,0.681,23.4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
86.94999999999999,66.2,21,26.2,19.6,1000,670,433,2,1,5,0.67,0.761,21.02,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
47.6,32.2,30,5.7,7.4,1500,1115,130,2,2,1,0.743,0.676,15.48,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
79.8,68.8,60,30.6,10.1,800,537,132,2,2,4,0.671,0.862,11.89,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
124.6,96.6,162,24.4,10.8,500,272,471,0,2,2,0.544,0.775,39.92,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
83.3,78.5,5,25.4,17.8,1000,730,329,0,2,6,0.73,0.942,17.5,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1
149.8,139.7,24,28.3,17.3,1500,506,220,2,2,3,0.337,0.933,12.02,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
45.2,37.2,59,4.1,4.7,1500,486,473,2,3,2,0.324,0.823,82.98,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
65.9,61.2,31,27.9,8.4,800,646,230,2,1,4,0.808,0.929,24.47,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
79.7,64.5,25,28.0,14.0,1000,403,209,2,2,2,0.403,0.809,13.93,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
134.0,93.6,19,33.4,15.0,500,110,205,2,2,5,0.22,0.699,12.81,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
50.2,31.6,55,5.1,13.75,1000,101,99,2,1,3,0.101,0.629,6.71,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
106.4,101.8,28,29.0,19.1,800,294,324,0,1,0,0.368,0.957,16.12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1
103.2,64.9,7,0.9,9.0,1500,478,185,0,1,6,0.319,0.629,18.5,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
84.3,48.9,7,4.3,16.6,800,270,288,2,2,5,0.338,0.58,16.36,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
61.5,45.3,10,23.5,10.5,1500,623,442,0,2,2,0.415,0.737,38.43,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
132.9,119.2,36,23.0,13.1,1500,860,225,2,1,3,0.573,0.897,15.96,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1
45.8,33.4,118,3.6,41.7,800,553,254,2,2,1,0.691,0.729,5.95,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
65.3,39.5,87,30.4,30.7,1000,660,400,2,2,1,0.66,0.605,12.62,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
150.4,84.4,41,29.7,10.4,800,438,186,2,1,3,0.548,0.561,16.32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
128.8,103.9,62,5.8,23.5,1500,612,107,2,3,2,0.408,0.807,4.37,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
54.9,31.9,18,25.4,14.8,500,265,170,2,1,2,0.53,0.581,10.76,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
51.3,48.7,4,24.5,7.6,1000,437,379,0,3,6,0.437,0.949,44.07,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
47.6,36.3,77,32.4,3.3,1000,375,351,2,1,2,0.375,0.763,81.63,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
60.5,67.0,106,26.6,8.6,1000,916,301,2,2,0,0.916,1.107,31.35,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
56.7,34.9,57,28.7,9.4,500,266,197,2,2,2,0.532,0.616,18.94,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
36.9,25.5,104,4.0,4.0,500,405,186,2,1,5,0.81,0.691,37.2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
72.6,58.5,30,3.0,28.5,800,185,310,2,1,1,0.231,0.806,10.51,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
17.8,15.6,14,25.5,17.1,1500,915,227,1,2,6,0.61,0.876,12.54,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
93.0,67.0,61,4.8,32.6,500,227,368,2,3,0,0.454,0.72,10.95,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
143.5,67.0,34,27.6,17.0,1500,1413,300,2,2,5,0.942,0.467,16.67,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
163.2,106.9,62,24.8,12.1,800,375,186,2,1,4,0.469,0.655,14.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
129.0,118.0,54,24.9,7.4,800,132,353,2,1,6,0.165,0.915,42.02,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
119.5,73.4,13,23.5,14.9,500,305,374,0,3,1,0.61,0.614,23.52,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
81.1,56.4,31,5.3,6.5,800,626,227,2,1,0,0.782,0.695,30.27,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
98.0,84.5,94,23.3,15.4,800,509,165,2,2,6,0.636,0.862,10.06,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
80.6,69.3,49,26.7,12.8,1000,815,275,2,2,4,0.815,0.86,19.93,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
79.8,53.9,20,5.8,18.8,1000,530,317,2,3,1,0.53,0.675,16.01,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
59.5,40.6,20,21.8,36.4,500,406,247,2,1,0,0.812,0.682,6.6,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1
81.5,67.2,88,27.8,18.1,1000,944,295,1,3,6,0.944,0.825,15.45,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
85.4,85.4,46,5.9,33.1,1000,190,366,2,3,1,0.19,1.0,10.73,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
170.2,156.8,28,4.6,14.4,800,498,47,2,2,2,0.622,0.921,3.05,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
35.1,21.3,127,24.4,5.3,800,618,225,2,1,4,0.772,0.607,35.71,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1
63.4,47.5,17,22.1,37.6,1500,784,138,2,1,1,0.523,0.749,3.58,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
97.6,80.6,30,3.4,21.0,800,702,105,2,2,2,0.878,0.826,4.77,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
177.9,108.3,9,6.7,8.7,500,132,253,0,1,6,0.264,0.609,26.08,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
87.7,66.9,21,22.7,14.3,1000,447,661,0,2,0,0.447,0.763,43.2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
54.8,42.2,7,2.4,21.5,1000,551,227,2,3,2,0.551,0.77,10.09,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
79.8,54.6,29,22.5,10.4,1000,178,122,2,1,6,0.178,0.684,10.7,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
113.1,91.7,59,31.8,5.4,1000,727,254,2,1,5,0.727,0.811,39.69,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
132.0,76.2,32,25.8,15.9,800,552,279,2,1,1,0.69,0.577,16.51,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
86.5,79.7,5,28.0,19.3,800,555,130,2,2,3,0.694,0.921,6.4,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
134.6,106.3,44,0.9,18.4,500,122,112,2,1,6,0.244,0.79,5.77,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
115.9,83.1,26,30.4,35.1,800,341,198,2,1,5,0.426,0.717,5.48,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
174.6,129.1,113,24.9,27.0,1000,933,240,2,1,1,0.933,0.739,8.57,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
93.8,82.4,17,3.6,6.3,1500,1321,79,2,3,3,0.881,0.878,10.82,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
82.2,68.4,70,22.7,15.5,500,319,182,2,2,6,0.638,0.832,11.03,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1
86.3,74.7,7,3.6,13.75,500,471,351,0,2,4,0.942,0.866,23.8,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
128.4,82.7,161,21.7,8.1,800,402,327,0,2,6,0.502,0.644,35.93,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1
81.4,74.4,40,3.8,23.5,1000,593,92,1,2,4,0.593,0.914,3.76,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
93.4,60.7,24,23.4,24.1,500,410,281,2,2,3,0.82,0.65,11.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
37.5,28.7,86,6.0,14.4,1500,820,300,2,3,0,0.547,0.765,19.48,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
78.1,74.3,76,29.4,37.6,800,640,272,1,1,5,0.8,0.951,7.05,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
71.5,68.2,15,27.3,10.1,500,460,228,2,1,0,0.92,0.954,20.54,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
85.7,83.8,26,3.1,14.6,1000,743,91,2,2,2,0.743,0.978,5.83,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
109.5,78.9,16,4.9,6.0,1500,945,148,2,2,3,0.63,0.721,21.14,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
109.3,86.3,24,27.8,13.5,1500,1398,128,0,1,5,0.932,0.79,8.83,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
61.4,44.4,108,2.4,11.1,1500,879,74,1,1,0,0.586,0.723,6.12,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
49.9,39.5,22,27.0,11.8,800,364,646,0,1,3,0.455,0.792,50.47,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
85.9,64.0,44,21.5,14.1,500,339,325,2,2,5,0.678,0.745,21.52,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
47.2,44.5,6,3.4,12.1,1000,835,211,2,1,4,0.835,0.943,16.11,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
31.1,20.4,13,30.6,8.5,500,330,255,2,2,5,0.66,0.656,26.84,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
133.8,103.0,27,30.2,24.5,1500,481,283,2,1,0,0.321,0.77,11.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
36.6,27.9,12,21.5,6.7,800,561,217,2,1,1,0.701,0.762,28.18,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
77.6,75.5,8,23.9,3.2,1000,276,302,0,2,5,0.276,0.973,71.9,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
